0,"src/main/org/apache/tools/bzip2/CBZip2InputStream.f/CL/1/CBZip2InputStream.c/MT/1/read(byte[]@int,int)"
1,src/main/org/apache/tools/ant/UnknownElement.f/CL/1/UnknownElement.c/MT/2/makeObject(UnknownElement@RuntimeConfigurable)
16,src/main/org/apache/tools/ant/taskdefs/Move.f/CL/1/Move.c/MT/2/doFileOperations()
