0,src/main/org/apache/tools/ant/ExtensionPoint.f/CL/1/ExtensionPoint.c/MT/1/addDataType(RuntimeConfigurable)
5,src/main/org/apache/tools/ant/types/resources/ResourceList.f/CL/1/ResourceList.c/MT/1/iterator()
3643,src/main/org/apache/tools/ant/taskdefs/Exec.f/CL/1/Exec.c/MT/1/setCommand(String)
