0,"src/main/org/apache/tools/bzip2/CBZip2InputStream.f/CL/1/CBZip2InputStream.c/MT/1/read(byte[]@int,int)"
1,src/main/org/apache/tools/ant/taskdefs/optional/extension/ExtensionSet.f/CL/1/ExtensionSet.c/MT/1/toString()
133,src/main/org/apache/tools/ant/taskdefs/Delete.f/CL/1/Delete.c/MT/1/execute()
