0,src/main/org/apache/tools/ant/taskdefs/BuildNumber.f/CL/1/BuildNumber.c/MT/4/validate()
1,"src/main/org/apache/tools/bzip2/CBZip2InputStream.f/CL/1/CBZip2InputStream.c/MT/1/read(byte[]@int,int)"
5,src/main/org/apache/tools/ant/Diagnostics.f/CL/1/Diagnostics.c/MT/4/doReportWhich(PrintStream)
